umap_n_components,umap_n_neighbors,umap_min_dist,k,silhouette_score
2,10,0.09,5,0.5491395
10,10,0.06,7,0.54910874
4,10,0.09,5,0.5490883
5,8,0.12,8,0.549075
5,9,0.14,8,0.54887044
8,10,0.05,6,0.54882926
9,6,0.12,7,0.5486805
5,9,0.15,9,0.54866505
2,7,0.04,5,0.5486392
8,3,0.05,7,0.548578
2,6,0.14,5,0.5485711
6,4,0.15,7,0.5485632
3,5,0.14,6,0.54842883
8,4,0.12,6,0.548382
5,9,0.08,5,0.5483189
9,10,0.08,6,0.54816824
3,10,0.04,5,0.54816085
3,10,0.08,6,0.5480105
10,9,0.06,7,0.54801
7,7,0.02,6,0.54787284
8,10,0.1,5,0.5478356
5,5,0.02,6,0.5477858
2,7,0.02,5,0.5476701
4,6,0.14,6,0.5475923
8,4,0.09,6,0.54757106
2,3,0.13,5,0.54750663
3,6,0.03,5,0.547295
5,3,0.07,7,0.5472385
3,4,0.14,7,0.54713196
9,9,0.02,8,0.54701626
2,5,0.09,5,0.5469361
10,5,0.04,6,0.5469291
8,4,0.14,6,0.54687434
8,6,0.1,7,0.54686695
3,5,0.11,6,0.5468152
8,3,0.06,7,0.54681104
3,8,0.02,6,0.5467271
2,6,0.1,5,0.5465614
2,6,0.14,6,0.54654455
6,4,0.11,6,0.5464953
8,7,0.12,7,0.5463636
10,5,0.15,6,0.5463259
6,9,0.15,9,0.54631376
7,7,0.06,6,0.54619604
10,9,0.04,6,0.546102
8,9,0.12,7,0.54597235
3,3,0.02,6,0.5457862
7,8,0.06,6,0.54573405
5,7,0.02,5,0.54571366
10,10,0.08,6,0.54568416
6,3,0.05,6,0.54566175
10,4,0.08,6,0.5455778
9,7,0.15,6,0.5455749
3,8,0.04,6,0.5455422
9,7,0.07,5,0.54550177
4,3,0.1,7,0.5454661
7,10,0.1,6,0.5454172
7,5,0.08,7,0.5453554
6,7,0.06,6,0.5453264
7,5,0.03,6,0.5451788
2,9,0.03,5,0.5451764
8,5,0.1,5,0.54509145
3,5,0.02,5,0.5450521
6,10,0.12,9,0.5449877
5,7,0.12,6,0.5449786
4,9,0.15,5,0.544783
4,5,0.02,5,0.54477865
3,3,0.15,6,0.5447101
3,6,0.03,6,0.5447031
10,4,0.11,7,0.544666
7,6,0.08,7,0.5446587
3,4,0.02,5,0.54458773
3,8,0.12,5,0.5445046
3,4,0.1,7,0.54442394
9,6,0.13,6,0.5443944
7,9,0.1,6,0.5443944
7,4,0.08,7,0.544386
3,8,0.11,6,0.5443751
10,8,0.08,6,0.5443718
9,10,0.12,7,0.54437
9,8,0.13,6,0.5443661
2,5,0.02,5,0.54430646
5,5,0.05,5,0.54409885
6,8,0.04,6,0.54407823
10,7,0.09,6,0.54407454
3,10,0.06,7,0.5440017
9,7,0.11,6,0.544
2,9,0.05,5,0.5438943
6,9,0.03,7,0.54387677
7,6,0.1,6,0.54385555
5,5,0.13,5,0.54383326
9,6,0.09,7,0.54376316
10,3,0.04,7,0.5437427
9,5,0.07,6,0.54364586
2,3,0.15,5,0.5436276
2,3,0.1,6,0.54353654
7,8,0.11,7,0.54352915
4,10,0.08,8,0.5435105
6,7,0.03,5,0.54349613
7,9,0.07,6,0.5433951
7,3,0.02,7,0.5433685
2,7,0.09,5,0.543295
8,4,0.07,6,0.54327565
3,5,0.07,6,0.543268
5,4,0.07,7,0.54312885
4,8,0.03,6,0.5431187
3,7,0.09,5,0.5430619
9,10,0.14,7,0.5429735
4,7,0.14,7,0.5428894
3,10,0.03,7,0.5427839
6,5,0.06,7,0.54275423
6,10,0.11,5,0.5427483
8,5,0.08,6,0.5425434
10,6,0.04,6,0.54213107
7,9,0.15,7,0.5420737
7,9,0.06,6,0.5419286
9,9,0.1,5,0.541881
5,5,0.05,6,0.5418734
2,9,0.06,5,0.54185563
9,9,0.14,7,0.5417962
2,3,0.04,6,0.54176617
4,9,0.14,6,0.54173356
6,8,0.03,6,0.54171747
3,9,0.06,7,0.5416456
3,5,0.07,5,0.5416423
9,3,0.06,7,0.5414058
10,8,0.1,6,0.54136235
8,6,0.08,7,0.5413381
4,5,0.12,6,0.5412615
2,4,0.09,5,0.5411708
3,10,0.1,5,0.54112554
7,9,0.09,6,0.5410603
9,6,0.14,6,0.54099315
7,7,0.14,6,0.540903
8,6,0.12,6,0.54087436
4,3,0.15,7,0.54081523
8,9,0.07,7,0.5405877
4,3,0.02,6,0.54050565
7,9,0.04,5,0.5403386
7,6,0.04,6,0.54032177
6,6,0.07,5,0.5403179
4,10,0.1,6,0.5402663
7,3,0.12,7,0.54017013
4,8,0.06,6,0.54016757
10,9,0.04,7,0.5401356
6,6,0.12,5,0.5401074
7,8,0.03,6,0.5401043
6,9,0.05,5,0.5400954
10,5,0.12,6,0.5399882
2,3,0.14,5,0.5399119
2,9,0.11,5,0.53987443
3,5,0.12,5,0.5397706
6,9,0.09,7,0.53958815
3,10,0.05,6,0.5395659
9,5,0.12,6,0.5394549
5,7,0.15,6,0.53941524
3,3,0.06,5,0.53940934
8,9,0.1,7,0.53927493
7,7,0.12,6,0.5392725
8,7,0.03,6,0.5392616
8,4,0.02,6,0.5391501
8,6,0.15,6,0.5389116
8,9,0.08,6,0.5388625
10,9,0.03,6,0.5388358
3,6,0.08,7,0.5388327
10,5,0.08,7,0.5387771
10,8,0.12,6,0.5386798
5,10,0.1,7,0.53866255
5,10,0.11,8,0.5386501
5,3,0.05,6,0.53859574
4,7,0.05,6,0.5384623
7,5,0.13,6,0.53845173
3,7,0.06,6,0.5384338
9,10,0.15,6,0.538412
8,6,0.07,6,0.53831905
2,9,0.07,7,0.5382829
3,9,0.07,5,0.5382791
6,10,0.06,7,0.5382256
5,4,0.11,6,0.53818536
2,6,0.02,6,0.53817
6,4,0.12,6,0.53802884
8,7,0.02,6,0.5380248
6,6,0.08,7,0.5380133
5,7,0.13,5,0.5379812
7,10,0.15,9,0.5379546
10,4,0.12,6,0.53793293
9,3,0.12,7,0.5379127
7,4,0.03,6,0.5375882
6,4,0.04,6,0.53758055
7,4,0.13,6,0.53754747
7,5,0.15,7,0.537331
4,9,0.1,6,0.5372949
7,3,0.1,7,0.53727764
8,5,0.09,6,0.5372196
6,9,0.08,5,0.5371866
2,6,0.15,6,0.5370378
4,10,0.07,8,0.53703684
5,3,0.11,7,0.5369132
7,6,0.13,7,0.53680235
4,10,0.03,5,0.5367951
5,10,0.15,7,0.5367918
4,4,0.14,5,0.5367259
3,9,0.04,6,0.53643245
6,7,0.02,5,0.53641313
4,10,0.06,5,0.5363507
4,7,0.08,6,0.5363218
10,9,0.07,7,0.53628314
3,4,0.12,5,0.53617406
10,5,0.05,7,0.5360612
5,3,0.06,7,0.5360485
4,9,0.03,7,0.53602135
10,6,0.08,6,0.5359956
5,5,0.04,6,0.53598297
5,3,0.05,7,0.5359226
3,4,0.07,5,0.53583056
2,10,0.12,8,0.5357407
7,7,0.13,7,0.5356693
9,9,0.14,6,0.5356575
9,6,0.02,7,0.5355975
8,10,0.02,6,0.53547657
7,7,0.05,6,0.5354582
4,8,0.08,5,0.5354352
10,7,0.05,6,0.5353915
7,10,0.12,7,0.5353801
6,5,0.14,7,0.53528094
5,4,0.09,6,0.5352303
10,7,0.13,6,0.5351625
5,6,0.13,6,0.53514403
7,10,0.15,6,0.5349885
9,4,0.1,7,0.5349835
2,6,0.07,5,0.5348276
9,8,0.15,6,0.53481096
9,8,0.04,7,0.5346995
10,7,0.02,6,0.53468317
10,9,0.13,6,0.53467256
5,10,0.1,6,0.5346689
3,5,0.04,6,0.53453106
6,6,0.09,6,0.53451663
6,9,0.02,6,0.5344793
6,7,0.1,6,0.53445387
5,10,0.13,10,0.5340738
7,7,0.14,7,0.5340093
4,4,0.04,6,0.533931
9,6,0.07,7,0.53387415
2,6,0.11,5,0.5337865
7,8,0.08,5,0.5336737
10,8,0.07,6,0.5335849
10,5,0.03,6,0.533546
8,9,0.04,6,0.5334788
5,4,0.08,6,0.5334624
8,3,0.12,6,0.53345996
10,4,0.02,6,0.5333354
9,4,0.09,6,0.5332014
6,3,0.03,7,0.5331891
6,7,0.09,5,0.53308475
6,4,0.1,6,0.53304666
6,3,0.09,7,0.5330186
5,8,0.13,5,0.5329513
9,4,0.14,6,0.532837
4,7,0.12,6,0.5327709
7,6,0.12,6,0.53266597
4,7,0.11,6,0.5326599
4,9,0.09,5,0.5326166
8,4,0.1,6,0.53256124
3,4,0.09,5,0.53255355
6,7,0.07,5,0.5325209
3,3,0.03,5,0.5324813
3,5,0.06,5,0.53247994
5,7,0.07,5,0.5324796
7,5,0.02,6,0.5324389
10,8,0.11,6,0.53230923
5,10,0.11,6,0.5322978
8,8,0.02,6,0.5321389
7,10,0.02,6,0.5320407
9,8,0.08,6,0.53187656
8,5,0.15,6,0.5318365
6,10,0.06,5,0.53180987
6,3,0.07,6,0.53179246
4,10,0.15,6,0.5317671
10,9,0.1,6,0.5317635
4,4,0.05,6,0.53175974
7,3,0.07,7,0.53175855
4,8,0.13,6,0.53165936
2,9,0.12,5,0.53164876
4,4,0.07,5,0.5316131
8,6,0.13,6,0.5315721
8,7,0.09,6,0.5314824
6,5,0.05,6,0.5314646
4,4,0.02,5,0.53138596
6,3,0.1,6,0.5312371
9,6,0.04,6,0.5312278
2,6,0.15,5,0.53117895
6,8,0.06,6,0.531149
2,10,0.08,7,0.5310805
10,8,0.1,5,0.5310701
5,10,0.02,6,0.53104776
4,7,0.15,5,0.5309213
5,3,0.02,7,0.5307827
10,6,0.09,6,0.53074944
4,3,0.13,6,0.5307305
6,7,0.07,6,0.5307017
9,7,0.03,7,0.5306152
4,9,0.09,7,0.53060365
5,4,0.15,5,0.53046155
9,7,0.12,5,0.5304448
5,8,0.08,5,0.5302279
7,7,0.07,6,0.5301644
2,10,0.09,7,0.53007686
7,6,0.15,6,0.5300355
3,5,0.12,6,0.5299944
10,3,0.09,6,0.52995855
9,4,0.13,6,0.5299081
5,6,0.11,6,0.5298724
10,7,0.04,6,0.5298611
6,7,0.05,6,0.5297998
5,6,0.15,6,0.5296549
7,7,0.15,8,0.5296524
6,9,0.11,5,0.52965117
2,8,0.08,5,0.52962554
6,7,0.13,6,0.52957845
4,6,0.1,7,0.5295061
4,8,0.09,6,0.5294987
9,6,0.15,6,0.529493
5,9,0.11,5,0.5294548
3,4,0.03,6,0.52942026
10,9,0.09,5,0.52937293
9,8,0.06,7,0.5293616
10,10,0.12,6,0.5293412
8,8,0.08,6,0.52933526
7,3,0.11,6,0.5292971
7,10,0.07,8,0.5292163
7,5,0.08,6,0.5291955
9,10,0.12,5,0.5291461
7,4,0.1,6,0.5291452
10,3,0.15,7,0.5290434
6,8,0.09,6,0.5290313
4,3,0.14,7,0.5289931
9,8,0.1,5,0.52888846
4,8,0.1,5,0.52884984
4,4,0.08,6,0.52882576
10,5,0.09,7,0.52881765
3,6,0.12,5,0.52877426
5,5,0.1,5,0.5287311
3,9,0.15,5,0.5286337
7,6,0.06,6,0.52862877
10,4,0.07,7,0.52861
9,5,0.13,7,0.528577
3,7,0.1,6,0.52854425
3,4,0.05,7,0.5285274
6,9,0.04,6,0.5285103
6,8,0.08,5,0.52840894
7,4,0.06,5,0.52838546
2,7,0.06,5,0.52837545
4,6,0.05,6,0.5283457
7,7,0.04,6,0.52833956
5,6,0.06,6,0.52829814
10,7,0.08,6,0.5282039
8,6,0.05,6,0.5281645
10,10,0.13,5,0.5280708
4,6,0.02,6,0.52802664
3,7,0.06,7,0.5278313
2,4,0.02,5,0.52776
2,3,0.1,5,0.52761966
7,5,0.14,6,0.5276174
7,8,0.05,6,0.52759814
7,5,0.12,5,0.5275909
3,6,0.14,7,0.52757555
9,3,0.09,7,0.52737725
7,6,0.05,7,0.52735317
6,6,0.05,5,0.52734965
3,10,0.08,7,0.52733666
4,7,0.02,5,0.52729225
10,3,0.14,6,0.5272107
10,6,0.02,6,0.52718824
3,10,0.11,5,0.52710885
3,9,0.1,5,0.52708024
8,9,0.07,6,0.52703035
10,9,0.09,7,0.52699614
6,8,0.14,7,0.5269556
6,5,0.04,5,0.5269521
2,9,0.07,5,0.5269007
7,7,0.1,5,0.526827
5,4,0.06,6,0.5266845
10,8,0.13,6,0.5265811
4,5,0.07,5,0.52655554
7,5,0.12,6,0.52653474
9,10,0.08,5,0.52638805
5,8,0.02,5,0.52626514
6,8,0.02,6,0.5261943
6,8,0.11,5,0.52615047
4,9,0.06,5,0.5261467
3,10,0.09,8,0.5261464
8,8,0.14,5,0.5260976
5,9,0.04,6,0.5260297
5,9,0.11,8,0.52600336
6,3,0.12,6,0.52591383
6,4,0.07,6,0.52590024
5,6,0.02,5,0.52588457
5,8,0.07,6,0.5258556
3,3,0.13,6,0.5258316
5,5,0.09,6,0.52579033
5,8,0.06,5,0.52572346
8,6,0.06,6,0.52570236
4,8,0.07,6,0.5256374
6,8,0.05,6,0.5256281
9,8,0.13,5,0.5255661
8,9,0.14,6,0.525374
8,6,0.08,5,0.5253686
4,6,0.03,5,0.52527905
4,9,0.04,5,0.52527857
3,10,0.13,7,0.52524066
9,5,0.05,6,0.52523345
6,9,0.07,6,0.5252111
7,8,0.02,6,0.52498937
6,4,0.05,6,0.5249519
9,5,0.14,6,0.52494377
9,10,0.09,8,0.5249318
7,8,0.07,6,0.5248218
5,8,0.03,7,0.5248071
5,4,0.03,6,0.52476573
3,3,0.12,6,0.52469707
5,7,0.08,6,0.5246629
7,8,0.04,6,0.52460885
6,10,0.02,5,0.52448195
9,7,0.14,7,0.5244743
6,5,0.11,6,0.5244607
6,6,0.07,6,0.52434164
4,8,0.15,5,0.52432305
5,7,0.12,5,0.52424616
2,8,0.02,5,0.5242289
5,6,0.14,6,0.52418995
9,6,0.05,6,0.5240206
9,5,0.15,6,0.52400243
9,5,0.09,6,0.52394426
3,3,0.04,7,0.5238521
10,10,0.15,6,0.52384776
8,8,0.09,6,0.5237912
5,9,0.14,6,0.52361965
8,7,0.13,6,0.5236096
7,5,0.11,5,0.5235393
4,10,0.05,6,0.52352583
2,7,0.1,5,0.5234702
10,9,0.07,6,0.52343357
3,4,0.15,6,0.52323955
3,4,0.13,5,0.5231532
8,3,0.14,7,0.5231464
2,3,0.05,5,0.5231013
4,10,0.12,6,0.52298766
6,8,0.14,6,0.52298325
4,5,0.09,5,0.52282774
9,9,0.07,6,0.5227039
5,6,0.08,6,0.5225916
7,4,0.14,6,0.5225399
7,8,0.12,5,0.52253336
3,6,0.09,5,0.52248645
9,5,0.11,6,0.5224846
7,6,0.07,6,0.52236575
4,6,0.14,5,0.522301
5,10,0.09,6,0.5222629
5,5,0.03,5,0.52222705
3,3,0.07,6,0.5221979
5,5,0.12,6,0.52212536
9,7,0.02,6,0.5221214
7,10,0.13,8,0.52209616
9,3,0.11,6,0.52208215
10,7,0.14,7,0.5220354
9,7,0.05,6,0.522029
4,4,0.03,5,0.5219699
3,6,0.11,5,0.521965
2,10,0.15,7,0.5219378
3,6,0.1,5,0.52189904
6,4,0.02,6,0.5217886
6,10,0.14,5,0.5217335
5,3,0.12,7,0.52160835
7,10,0.11,6,0.52157366
7,9,0.08,7,0.5215545
7,10,0.09,6,0.52138644
4,9,0.13,5,0.5212494
5,6,0.07,5,0.5210924
3,7,0.08,5,0.5210131
5,4,0.11,7,0.5209844
5,4,0.05,5,0.5209128
9,4,0.02,7,0.52085537
9,10,0.1,5,0.52076924
6,7,0.15,6,0.52071476
9,9,0.15,7,0.52066976
9,7,0.08,6,0.5206158
2,10,0.11,5,0.52052534
8,3,0.07,6,0.5205059
10,7,0.07,6,0.52049667
5,3,0.07,6,0.52044976
9,3,0.05,6,0.52042246
5,8,0.1,6,0.52040035
7,3,0.13,7,0.52035826
8,9,0.05,7,0.52032906
2,9,0.08,5,0.5202652
7,8,0.14,6,0.5202306
8,3,0.09,6,0.52019864
8,7,0.02,5,0.5201708
10,3,0.11,6,0.52006257
7,7,0.08,6,0.520031
7,4,0.07,5,0.5198309
10,3,0.12,7,0.51973283
3,7,0.03,5,0.5197073
5,8,0.15,5,0.5197072
8,8,0.12,6,0.5196663
9,9,0.12,7,0.5196587
7,9,0.1,5,0.51964366
7,6,0.09,6,0.51960474
7,6,0.14,5,0.51955646
9,9,0.11,5,0.519428
4,9,0.02,5,0.51931214
6,8,0.07,6,0.5192679
3,5,0.09,5,0.5192191
6,8,0.1,6,0.51920193
9,10,0.02,6,0.51913846
5,3,0.09,6,0.5191185
10,3,0.13,6,0.51911664
9,6,0.08,6,0.51908946
2,3,0.11,5,0.5190043
3,9,0.11,5,0.5188559
3,5,0.08,5,0.5187608
6,7,0.04,6,0.51856816
5,9,0.05,7,0.51852274
8,9,0.09,6,0.51836264
4,7,0.09,6,0.51834834
5,4,0.12,7,0.51833606
9,5,0.04,6,0.51826024
3,3,0.09,6,0.5182032
8,9,0.11,5,0.51817167
7,9,0.07,7,0.5181527
10,7,0.15,6,0.5180646
7,10,0.02,5,0.5178923
8,9,0.06,6,0.5178749
4,5,0.08,5,0.5177321
5,9,0.06,6,0.517612
3,3,0.14,6,0.5176016
9,7,0.15,5,0.5175752
3,9,0.09,5,0.5175538
8,3,0.1,6,0.5174795
6,7,0.08,6,0.51742786
7,3,0.08,6,0.5174173
7,5,0.04,5,0.5173539
7,8,0.13,6,0.51735
5,4,0.1,5,0.51732767
8,10,0.08,6,0.51731396
10,5,0.02,6,0.5172347
8,5,0.03,7,0.51712877
6,8,0.04,5,0.5170966
10,6,0.12,5,0.5170932
7,3,0.06,6,0.5170796
3,10,0.06,6,0.517041
10,6,0.15,6,0.51702803
7,9,0.02,6,0.5169645
2,10,0.12,7,0.51695573
2,10,0.13,8,0.5168698
9,8,0.02,6,0.5167692
10,5,0.07,6,0.5167522
7,6,0.03,6,0.51670533
4,9,0.07,7,0.51667446
7,6,0.02,6,0.5166661
7,10,0.12,5,0.5166202
9,6,0.09,6,0.51654875
8,8,0.15,6,0.5165141
2,6,0.09,5,0.5164924
2,3,0.03,5,0.5164746
5,7,0.04,5,0.5163573
9,10,0.13,6,0.5163261
2,3,0.09,5,0.5163229
6,9,0.06,6,0.51611
10,5,0.14,6,0.51603
9,6,0.06,6,0.5159664
10,3,0.04,6,0.51590973
3,6,0.02,5,0.5158853
9,6,0.03,6,0.5158152
4,5,0.13,5,0.51570034
10,8,0.05,5,0.5156964
8,3,0.02,6,0.51569396
6,4,0.13,7,0.51564693
4,5,0.05,6,0.51552004
5,9,0.06,5,0.51550084
9,10,0.09,9,0.5153745
5,9,0.05,6,0.5153108
8,6,0.1,6,0.51529163
3,7,0.14,5,0.51527584
9,10,0.04,7,0.51525575
9,7,0.1,5,0.51521796
10,6,0.05,6,0.5151813
6,9,0.14,5,0.51513153
7,3,0.1,6,0.5150056
9,4,0.04,6,0.5149318
9,7,0.06,6,0.51492935
6,3,0.06,6,0.51474005
9,8,0.07,7,0.51472217
5,3,0.14,5,0.51455945
10,7,0.05,5,0.5144858
10,9,0.12,6,0.51440525
4,3,0.09,7,0.5143732
8,3,0.13,7,0.51434517
5,10,0.13,9,0.5142687
9,3,0.07,6,0.5141563
8,4,0.11,6,0.5141521
10,3,0.03,6,0.5141481
6,3,0.15,6,0.51411426
7,9,0.08,6,0.51410425
10,3,0.1,6,0.5141014
4,7,0.07,5,0.51406467
5,5,0.14,5,0.5139501
6,4,0.14,6,0.5139063
9,9,0.02,7,0.51380914
2,5,0.04,6,0.5137558
9,8,0.03,5,0.51372284
7,9,0.14,5,0.5134165
6,8,0.14,5,0.51337844
8,6,0.08,6,0.51334524
8,8,0.05,6,0.5132426
4,4,0.15,7,0.5131615
9,5,0.1,6,0.5129675
9,8,0.11,6,0.51296663
2,3,0.12,5,0.5128677
8,4,0.15,5,0.5128434
4,7,0.14,6,0.51282763
4,6,0.13,6,0.5127962
3,5,0.03,6,0.5127086
3,9,0.13,6,0.51265174
6,9,0.13,5,0.5125869
8,5,0.11,5,0.5125848
7,5,0.1,6,0.5125471
8,7,0.06,7,0.51252717
6,7,0.03,6,0.5124826
3,7,0.04,5,0.5124576
8,3,0.03,6,0.51241446
5,5,0.08,6,0.5123522
5,5,0.11,6,0.5122871
4,9,0.11,5,0.5122837
4,6,0.04,5,0.51220304
5,5,0.02,5,0.51208144
8,9,0.02,5,0.5120633
4,5,0.14,7,0.5119363
8,9,0.12,6,0.51192564
3,5,0.1,5,0.5118279
8,10,0.14,6,0.5118155
10,4,0.03,6,0.51178706
10,7,0.03,6,0.5117566
10,8,0.15,6,0.51175296
8,3,0.07,5,0.5117153
7,5,0.13,5,0.5117141
4,5,0.06,6,0.51157296
10,6,0.11,6,0.5114777
7,7,0.06,5,0.5114362
5,8,0.05,6,0.51142675
4,6,0.09,5,0.5114001
5,7,0.1,5,0.51131505
10,9,0.07,5,0.5112998
10,8,0.09,6,0.51119775
3,6,0.08,6,0.511153
10,4,0.05,6,0.5111471
9,4,0.06,6,0.51096773
4,8,0.14,5,0.5109313
7,6,0.11,6,0.5108697
5,8,0.1,5,0.5107561
9,3,0.15,6,0.5107527
8,10,0.12,8,0.5105614
5,9,0.15,5,0.5105169
9,3,0.1,6,0.51045924
8,10,0.09,8,0.5104193
5,6,0.03,5,0.5104088
10,4,0.09,6,0.51040655
7,4,0.11,6,0.51023155
2,10,0.08,6,0.5102154
7,4,0.09,6,0.51019526
6,6,0.15,6,0.510161
8,9,0.15,6,0.51009214
7,8,0.1,5,0.509999
7,10,0.07,6,0.50998
4,6,0.08,5,0.50986856
10,5,0.15,5,0.5097936
9,9,0.1,6,0.50965416
7,10,0.03,5,0.5096084
5,5,0.15,5,0.50952834
5,4,0.1,6,0.5094992
10,9,0.11,5,0.50948644
9,8,0.09,6,0.50931937
9,6,0.1,6,0.5091305
3,8,0.02,5,0.50898546
10,8,0.02,6,0.5089666
4,10,0.08,7,0.508948
8,6,0.07,5,0.50892186
8,10,0.09,6,0.5088676
9,4,0.11,6,0.5087985
6,5,0.08,5,0.50876653
3,10,0.05,5,0.5087158
8,6,0.03,6,0.50870955
8,4,0.05,5,0.5085571
6,3,0.14,6,0.50849557
3,8,0.07,5,0.50832695
8,5,0.14,6,0.50828063
6,5,0.1,5,0.5081996
8,7,0.11,6,0.50817
10,10,0.15,5,0.5079293
8,9,0.03,6,0.5078562
4,8,0.12,5,0.50772667
5,9,0.07,5,0.5077233
6,5,0.03,5,0.5076251
3,9,0.03,6,0.5075448
5,3,0.04,5,0.5074621
8,6,0.04,6,0.50744003
10,4,0.04,6,0.50724804
9,6,0.07,6,0.50723696
6,10,0.05,5,0.5072137
9,6,0.12,6,0.5069988
3,10,0.04,7,0.5069976
7,4,0.05,6,0.506802
10,4,0.15,6,0.50675064
6,6,0.14,6,0.50649863
3,10,0.07,5,0.5064176
7,4,0.12,5,0.50638986
6,5,0.05,5,0.50633353
4,5,0.05,5,0.5063172
9,8,0.14,6,0.506286
8,3,0.08,7,0.5062184
7,3,0.05,6,0.5061297
9,4,0.1,6,0.5060622
5,9,0.02,5,0.5060365
3,9,0.14,7,0.5060255
3,8,0.04,5,0.50594866
7,3,0.04,6,0.50594825
4,3,0.11,6,0.5059469
9,3,0.12,6,0.5058832
8,3,0.11,7,0.50588214
6,7,0.12,6,0.50584316
2,10,0.03,6,0.5058189
5,4,0.02,6,0.50576156
10,9,0.15,7,0.50574315
6,5,0.14,6,0.5057147
10,9,0.02,6,0.5056813
7,9,0.13,5,0.5056326
7,9,0.03,8,0.5055039
8,5,0.02,5,0.5053146
7,8,0.09,5,0.50529593
10,9,0.05,7,0.5052715
9,4,0.15,6,0.505265
6,7,0.13,5,0.5051241
6,10,0.04,5,0.5050831
6,8,0.03,5,0.5048988
5,6,0.05,6,0.50484806
10,5,0.11,7,0.50484604
6,6,0.13,6,0.5046781
10,4,0.13,6,0.5046245
6,3,0.11,7,0.5045907
7,8,0.15,5,0.50452095
8,8,0.04,6,0.5045192
10,9,0.06,6,0.5044089
6,6,0.02,6,0.5043283
5,4,0.07,6,0.5043112
5,4,0.04,5,0.50429827
6,4,0.09,5,0.5042751
10,6,0.1,6,0.5042378
10,10,0.06,6,0.50403947
4,3,0.03,5,0.50395924
10,5,0.1,6,0.5037901
10,8,0.14,6,0.5037644
8,6,0.02,6,0.50362325
8,7,0.1,6,0.5035567
7,5,0.06,6,0.5032038
8,3,0.04,6,0.50304985
10,9,0.14,6,0.5029727
6,8,0.12,6,0.5028716
10,10,0.09,7,0.50284266
9,10,0.07,5,0.50280887
2,9,0.07,6,0.50268084
8,7,0.08,5,0.50265193
10,5,0.06,6,0.5026042
9,7,0.09,6,0.5022902
7,7,0.09,5,0.50225884
9,6,0.04,5,0.5022513
9,4,0.11,5,0.50219303
3,3,0.02,5,0.5020312
4,4,0.04,5,0.50202215
7,5,0.05,6,0.5019957
3,5,0.11,5,0.50199056
5,7,0.11,6,0.50196475
6,6,0.02,5,0.50185764
8,6,0.11,5,0.50181204
5,3,0.02,6,0.50177586
4,10,0.07,5,0.5017634
4,4,0.12,5,0.50176114
3,9,0.06,6,0.5017565
3,5,0.05,6,0.5017485
6,3,0.04,6,0.5017404
9,10,0.03,6,0.50158006
7,3,0.14,6,0.5014125
3,10,0.14,6,0.5013992
7,8,0.02,5,0.5012107
4,10,0.1,5,0.5010488
4,8,0.06,5,0.501039
2,10,0.14,6,0.50097996
10,8,0.07,5,0.50092286
3,9,0.04,5,0.5008432
4,10,0.13,5,0.50081694
7,7,0.12,5,0.5008162
7,7,0.03,6,0.50079966
7,10,0.13,7,0.5007995
10,8,0.03,6,0.5006503
2,10,0.1,6,0.50060534
9,3,0.04,6,0.5005476
4,8,0.03,5,0.5005233
6,6,0.11,6,0.50051874
10,10,0.04,5,0.50047845
8,7,0.04,6,0.50042236
2,10,0.07,7,0.5003591
3,3,0.11,5,0.5003185
8,5,0.07,6,0.5001988
5,9,0.14,5,0.5001755
9,10,0.06,6,0.5001104
5,3,0.08,7,0.49989057
9,5,0.09,5,0.49983397
3,10,0.1,8,0.49976408
10,9,0.02,5,0.49974662
7,9,0.09,5,0.4997124
4,7,0.11,5,0.49968907
10,7,0.04,5,0.4996505
5,4,0.14,7,0.499616
3,8,0.11,5,0.4995209
6,7,0.11,5,0.49950603
3,3,0.1,6,0.49946716
3,7,0.06,5,0.49943295
10,8,0.04,5,0.49937084
4,6,0.1,6,0.49935535
7,5,0.07,5,0.49915713
10,10,0.05,5,0.49905875
8,4,0.03,5,0.49892431
10,7,0.12,6,0.49889126
4,4,0.1,7,0.49886698
8,7,0.06,6,0.49879456
9,6,0.11,6,0.49878764
8,3,0.15,6,0.49877203
6,3,0.08,7,0.4987522
4,10,0.08,5,0.49874234
9,9,0.03,5,0.49873003
5,7,0.14,5,0.49867874
2,10,0.06,5,0.49860367
8,8,0.11,6,0.49851656
6,3,0.13,6,0.49842256
4,7,0.12,5,0.4982807
6,4,0.08,5,0.49824688
9,9,0.05,6,0.49817288
10,4,0.11,6,0.49817196
3,10,0.03,5,0.49810067
10,3,0.08,6,0.49808586
9,8,0.05,6,0.49803945
8,8,0.13,6,0.4979996
7,4,0.02,6,0.49791846
5,10,0.05,7,0.49789196
5,4,0.08,5,0.49787852
7,3,0.12,6,0.4977659
7,6,0.07,5,0.4977382
7,5,0.15,6,0.49765342
10,7,0.02,5,0.49764797
4,9,0.09,6,0.49745795
3,3,0.09,5,0.49741647
7,4,0.13,5,0.4974161
6,6,0.03,5,0.49738726
5,7,0.06,5,0.49730232
4,4,0.05,5,0.4972567
10,3,0.15,6,0.49725226
10,4,0.07,6,0.49708292
6,3,0.1,5,0.49702555
2,5,0.04,5,0.49699247
8,6,0.13,5,0.49699003
8,4,0.06,5,0.49694487
9,5,0.06,6,0.4969279
10,3,0.07,6,0.4969106
7,4,0.15,6,0.49684435
3,4,0.06,5,0.49662802
9,6,0.06,5,0.49656728
