umap_n_components,umap_n_neighbors,umap_min_dist,k,silhouette_score
2,10,0.08,9,0.36705264
8,5,0.06,5,0.36702043
9,5,0.09,6,0.3670178
4,10,0.07,9,0.36697665
3,6,0.08,7,0.36695892
9,5,0.11,7,0.36694732
6,8,0.06,9,0.36694586
10,10,0.13,10,0.3669257
5,10,0.12,10,0.36691388
7,8,0.07,8,0.36685565
9,7,0.04,7,0.36683273
3,9,0.03,7,0.36681205
4,7,0.11,7,0.3668071
5,9,0.09,10,0.36679327
2,7,0.09,5,0.36671287
8,5,0.12,5,0.366707
3,5,0.15,10,0.366685
5,6,0.14,7,0.36667112
8,10,0.09,8,0.36666504
7,6,0.13,10,0.36664885
7,8,0.06,8,0.3666042
10,5,0.11,9,0.36659625
5,4,0.11,8,0.36657938
8,5,0.13,7,0.3665485
6,9,0.02,6,0.36651665
8,4,0.15,5,0.36650458
3,6,0.14,8,0.36650047
7,7,0.09,9,0.3665003
10,5,0.08,8,0.36648956
9,4,0.13,5,0.36646253
10,9,0.03,8,0.36646205
2,5,0.13,5,0.36639604
4,4,0.07,5,0.36634606
10,7,0.03,7,0.36630523
4,6,0.12,9,0.3662767
8,5,0.15,6,0.3662707
8,8,0.05,10,0.36623973
7,3,0.03,5,0.36621696
2,10,0.12,6,0.36617175
3,6,0.13,7,0.3661666
9,5,0.14,6,0.3661222
3,10,0.13,9,0.36611375
3,8,0.05,5,0.3661027
6,6,0.11,5,0.36607796
2,9,0.04,5,0.3659856
10,6,0.14,8,0.36597088
9,9,0.06,8,0.36595315
10,9,0.12,9,0.3659431
10,6,0.09,7,0.36588594
6,5,0.1,7,0.36586535
5,9,0.11,8,0.36585096
4,7,0.1,9,0.3658305
7,6,0.02,6,0.3658216
7,6,0.06,10,0.36574292
8,5,0.14,6,0.36573356
7,4,0.15,5,0.3657295
10,10,0.06,9,0.36570448
9,8,0.11,10,0.365621
5,6,0.08,5,0.3656108
4,9,0.04,7,0.36559558
8,9,0.05,9,0.36553243
4,9,0.07,10,0.36552972
2,9,0.15,6,0.36550915
5,10,0.07,10,0.36548847
3,8,0.03,7,0.36542785
2,8,0.1,5,0.3653724
8,5,0.02,5,0.36537156
6,9,0.12,9,0.3652873
8,6,0.14,10,0.36528188
6,5,0.05,6,0.36527604
8,6,0.13,8,0.36527348
4,7,0.04,6,0.3652546
6,6,0.04,5,0.36525157
10,4,0.14,5,0.36514008
10,9,0.03,7,0.3651339
9,7,0.03,7,0.36504754
10,9,0.14,9,0.36503735
7,5,0.13,5,0.36503243
9,9,0.09,9,0.365009
3,8,0.03,6,0.36500877
6,4,0.12,6,0.36493775
8,9,0.07,8,0.36492404
5,9,0.09,9,0.36492026
5,6,0.07,5,0.3649082
4,9,0.04,8,0.364865
7,4,0.08,5,0.3648412
5,5,0.1,7,0.36481637
4,6,0.14,9,0.36480814
4,8,0.12,9,0.36477995
5,8,0.12,9,0.36471015
5,10,0.11,10,0.36467707
6,5,0.12,7,0.36467415
2,9,0.11,5,0.36465284
6,9,0.07,9,0.3646223
10,9,0.05,8,0.36459363
9,10,0.05,9,0.3645762
3,9,0.14,10,0.36455917
9,6,0.05,5,0.3645509
2,8,0.12,10,0.3645375
5,9,0.08,8,0.3645364
3,9,0.05,8,0.36453024
5,4,0.13,9,0.36452013
4,8,0.07,9,0.36451986
7,10,0.07,9,0.3645045
10,5,0.04,5,0.364485
7,7,0.02,8,0.36446443
8,8,0.1,10,0.3644625
4,4,0.1,5,0.3643903
3,6,0.14,7,0.3643489
3,7,0.1,5,0.36433738
3,8,0.06,7,0.36433402
2,9,0.1,5,0.36430514
8,7,0.04,8,0.36430362
9,5,0.07,7,0.36430347
8,9,0.15,9,0.36425364
4,10,0.04,6,0.36424747
5,8,0.11,10,0.36424312
8,10,0.04,7,0.36422792
8,7,0.12,9,0.36416766
6,6,0.09,5,0.36415425
9,7,0.02,6,0.3641469
5,5,0.08,5,0.36413968
10,8,0.12,10,0.36413905
6,6,0.13,6,0.3641238
10,4,0.09,6,0.36412287
9,9,0.1,9,0.3641169
3,9,0.04,10,0.36408547
3,7,0.06,6,0.36404458
6,7,0.13,9,0.3640341
8,7,0.03,8,0.36398762
6,9,0.14,10,0.36395648
2,10,0.14,6,0.36393
2,9,0.09,6,0.3639197
2,7,0.05,5,0.36390945
5,9,0.13,10,0.36390117
10,8,0.08,8,0.3638975
5,10,0.08,10,0.36388606
7,9,0.05,6,0.3638466
10,5,0.05,7,0.36378145
5,5,0.06,5,0.36376598
6,5,0.08,5,0.3637498
5,6,0.09,8,0.36369938
3,9,0.14,8,0.3636744
10,5,0.1,7,0.36367077
5,5,0.11,7,0.36366728
5,6,0.11,10,0.36365336
5,6,0.11,8,0.36364245
2,9,0.13,10,0.363603
6,8,0.02,7,0.36358783
4,7,0.07,8,0.36346483
6,7,0.03,7,0.36345068
3,9,0.13,9,0.3634295
8,7,0.15,9,0.36341938
9,7,0.13,8,0.36341503
5,7,0.12,8,0.36335492
2,7,0.12,7,0.3633468
7,10,0.11,10,0.36326846
8,6,0.09,5,0.363242
3,7,0.13,8,0.36315933
9,7,0.02,7,0.36310673
7,5,0.1,5,0.36306944
5,9,0.06,9,0.3630611
5,8,0.09,8,0.36304852
10,10,0.12,10,0.36303768
6,9,0.15,9,0.36300808
8,7,0.12,8,0.36299485
5,7,0.07,9,0.36297116
4,9,0.13,8,0.36296305
6,6,0.07,5,0.36296204
8,5,0.03,6,0.36294517
2,7,0.12,10,0.36290216
2,10,0.08,8,0.36289507
4,4,0.03,5,0.3628493
2,10,0.05,5,0.36277103
9,8,0.04,9,0.3627517
10,10,0.15,10,0.3627432
7,7,0.06,8,0.36264724
9,9,0.14,9,0.36263776
10,9,0.15,9,0.3626043
2,6,0.07,6,0.36253226
4,10,0.09,9,0.36251938
7,5,0.09,6,0.362517
2,9,0.14,5,0.36247566
4,4,0.15,8,0.3623594
4,5,0.14,9,0.36231074
4,10,0.1,9,0.36230776
10,6,0.15,10,0.36228403
7,2,0.14,5,0.36227867
3,9,0.15,10,0.36222243
3,6,0.07,7,0.36221138
10,9,0.07,8,0.3621897
4,6,0.15,7,0.36218798
6,8,0.03,8,0.36217618
2,9,0.13,7,0.36215797
10,9,0.13,9,0.3620987
2,10,0.05,8,0.36208105
6,6,0.12,5,0.36207828
8,5,0.14,7,0.36203408
8,8,0.09,10,0.36202204
3,6,0.04,8,0.36197487
3,10,0.04,8,0.36197186
9,10,0.14,9,0.36191502
8,9,0.1,8,0.36190462
7,7,0.12,9,0.36190295
8,9,0.05,7,0.36188677
9,6,0.09,6,0.36188102
4,7,0.06,6,0.36187306
8,8,0.02,10,0.36184946
8,9,0.09,9,0.36181012
8,5,0.15,10,0.36180842
8,7,0.02,8,0.3617708
6,4,0.12,5,0.36167562
5,6,0.12,7,0.3616717
5,8,0.04,7,0.36167076
4,5,0.06,5,0.36166424
3,4,0.14,9,0.3616121
8,6,0.07,5,0.3615908
9,8,0.1,9,0.36157882
10,10,0.14,10,0.36150277
9,9,0.15,10,0.36143154
6,10,0.03,8,0.3614099
4,5,0.11,8,0.361361
3,7,0.05,5,0.36132917
8,6,0.08,6,0.36126247
10,9,0.06,8,0.36125797
8,7,0.13,9,0.3612242
7,8,0.08,10,0.3612214
7,6,0.04,6,0.36119726
4,7,0.03,8,0.3611854
7,8,0.1,9,0.3611682
3,6,0.13,5,0.36116606
3,5,0.15,6,0.36115527
6,9,0.13,10,0.36113134
4,10,0.05,8,0.36111498
6,10,0.11,9,0.3611064
3,6,0.04,7,0.36106685
9,6,0.11,8,0.3610648
2,9,0.06,8,0.36103648
2,9,0.04,10,0.3610354
9,7,0.07,8,0.36103207
4,9,0.03,9,0.36100182
6,8,0.04,8,0.3609784
5,5,0.14,8,0.36094257
10,4,0.13,5,0.36090657
3,10,0.05,7,0.3609065
10,5,0.15,7,0.3607942
9,10,0.13,9,0.36068135
9,6,0.1,6,0.36066756
9,7,0.14,10,0.36065382
5,5,0.04,5,0.36064875
6,7,0.06,6,0.3606333
8,7,0.08,8,0.36061895
4,6,0.08,7,0.36061805
4,9,0.04,6,0.36059305
3,10,0.11,9,0.36057192
4,7,0.05,8,0.3605432
7,6,0.03,6,0.36052063
5,8,0.15,10,0.36051548
10,5,0.13,5,0.3604907
4,9,0.05,7,0.36047563
3,7,0.13,5,0.36045262
4,9,0.15,9,0.36045247
9,8,0.09,9,0.36041257
8,10,0.03,6,0.3603366
5,5,0.12,10,0.36029932
9,8,0.04,8,0.360234
2,10,0.08,6,0.36023226
6,5,0.09,6,0.36023125
3,10,0.08,10,0.36021832
8,9,0.08,9,0.3601679
6,9,0.07,7,0.3601079
5,9,0.13,9,0.360101
2,7,0.1,6,0.36004704
7,8,0.04,10,0.3600105
5,7,0.14,8,0.36000553
9,9,0.02,7,0.35991132
4,10,0.12,9,0.35985127
10,6,0.12,7,0.3598249
10,10,0.03,9,0.35982132
4,10,0.04,7,0.35981956
7,7,0.05,8,0.35979825
5,9,0.12,10,0.35975346
7,4,0.03,5,0.35970622
10,9,0.09,8,0.35970613
9,6,0.13,9,0.3596957
9,6,0.06,6,0.35966706
8,7,0.06,8,0.35963514
6,10,0.07,9,0.35960057
5,8,0.08,9,0.35953125
3,9,0.04,8,0.35951734
6,6,0.1,5,0.35943025
4,7,0.04,7,0.35939473
7,8,0.09,9,0.35932815
3,7,0.08,7,0.35924384
2,10,0.15,7,0.35923952
4,6,0.02,6,0.35922334
9,6,0.03,6,0.35919377
8,8,0.02,7,0.3591732
7,5,0.14,5,0.35910735
8,6,0.08,5,0.35906956
7,10,0.09,9,0.35904685
6,5,0.06,6,0.35903144
7,9,0.11,8,0.35895842
7,8,0.15,9,0.35888135
10,8,0.04,7,0.3588695
10,9,0.03,6,0.35883793
3,10,0.11,8,0.35879174
5,7,0.08,7,0.35877517
3,9,0.07,7,0.35877344
7,9,0.02,7,0.3587644
7,8,0.11,10,0.35874113
7,7,0.07,7,0.35872996
8,4,0.1,6,0.35871655
9,5,0.14,8,0.3587043
2,8,0.08,8,0.35869098
10,7,0.03,6,0.3586477
3,8,0.1,8,0.3585348
4,5,0.15,8,0.35851616
8,9,0.02,6,0.35847202
7,6,0.14,9,0.35836762
4,6,0.12,6,0.35834163
5,7,0.04,7,0.35833016
4,4,0.13,6,0.35832325
9,6,0.12,8,0.3583087
2,10,0.02,6,0.35825583
4,8,0.08,8,0.35825107
10,5,0.12,5,0.35824597
3,10,0.15,9,0.358239
10,9,0.03,9,0.35818663
3,6,0.09,5,0.35818508
8,5,0.13,8,0.3581848
4,8,0.13,10,0.3581611
3,10,0.03,5,0.35814783
6,7,0.08,7,0.35812908
10,5,0.02,7,0.35812828
5,7,0.02,6,0.35812676
4,5,0.13,5,0.358098
8,6,0.15,9,0.35809553
8,10,0.06,8,0.35804448
3,7,0.1,7,0.35804275
6,7,0.14,9,0.35798216
7,5,0.08,6,0.35795695
8,8,0.08,9,0.35787135
9,4,0.14,5,0.35785452
10,10,0.04,8,0.35777608
2,10,0.07,5,0.3577679
6,8,0.08,8,0.35775888
8,8,0.06,9,0.35774985
6,8,0.12,9,0.35773367
9,8,0.04,7,0.35771993
5,8,0.03,7,0.3576965
10,7,0.04,6,0.35768872
4,9,0.11,7,0.3576722
2,6,0.1,9,0.35765347
3,7,0.02,7,0.35757723
5,8,0.02,8,0.3575567
3,10,0.12,10,0.35754952
7,10,0.14,10,0.35751802
4,9,0.08,6,0.35749567
8,8,0.03,9,0.35749525
9,8,0.14,10,0.35748306
3,10,0.09,10,0.35746905
2,6,0.13,8,0.3574612
9,4,0.06,6,0.3573835
6,4,0.1,5,0.35737085
7,9,0.12,8,0.3573697
3,7,0.12,5,0.35732952
2,9,0.06,5,0.35732642
6,7,0.11,6,0.35731202
4,5,0.14,7,0.3572739
8,6,0.12,9,0.35720327
10,7,0.1,9,0.3571992
4,6,0.15,10,0.35719913
8,7,0.07,10,0.35715643
7,5,0.06,5,0.35715142
6,8,0.1,10,0.35713142
6,9,0.03,7,0.35708484
5,5,0.14,10,0.35708305
4,7,0.13,7,0.3570542
4,8,0.11,8,0.3570006
5,5,0.12,6,0.35697842
3,9,0.02,5,0.3568914
9,6,0.03,5,0.35687694
5,10,0.09,8,0.35685754
2,8,0.13,8,0.35684156
9,8,0.05,8,0.35680535
6,7,0.02,7,0.3567522
5,10,0.12,8,0.35670665
10,8,0.12,9,0.35669735
2,7,0.03,5,0.35667837
3,8,0.14,8,0.3566725
4,7,0.09,8,0.35667178
9,6,0.06,7,0.3566524
10,6,0.11,8,0.3566483
4,6,0.12,8,0.3566049
3,8,0.15,10,0.3565617
7,10,0.02,8,0.35650513
3,7,0.04,5,0.35645834
3,9,0.08,8,0.35636362
4,6,0.08,5,0.35632828
7,10,0.04,8,0.35632768
5,5,0.13,6,0.35629672
9,5,0.06,5,0.35626605
7,7,0.09,7,0.35624683
6,5,0.11,8,0.35622844
2,9,0.15,7,0.35620055
9,9,0.12,9,0.35617566
8,8,0.08,10,0.3561752
7,6,0.06,7,0.35613593
7,10,0.03,7,0.35610768
8,9,0.14,8,0.35609582
8,8,0.03,8,0.35607302
8,5,0.13,6,0.3560256
9,9,0.04,8,0.35602477
4,5,0.14,10,0.35601264
5,10,0.02,7,0.35599667
10,9,0.05,7,0.35599586
7,9,0.03,8,0.35597706
9,9,0.08,8,0.35593754
8,9,0.06,7,0.3559006
4,9,0.07,6,0.35588413
3,7,0.09,8,0.35588017
7,8,0.02,10,0.35582468
6,10,0.07,10,0.35582066
8,10,0.07,8,0.35581708
9,9,0.05,8,0.3558152
7,6,0.11,6,0.3557045
4,7,0.06,9,0.35565647
2,6,0.11,6,0.3556055
5,10,0.1,9,0.35556
9,6,0.02,6,0.35555264
2,6,0.1,10,0.35554463
2,7,0.1,7,0.35551754
8,9,0.12,8,0.35551703
7,9,0.09,6,0.35551444
10,7,0.04,10,0.35546637
8,10,0.12,10,0.35539827
4,9,0.03,6,0.35539442
4,9,0.07,8,0.3553771
3,8,0.09,7,0.35532904
5,10,0.04,7,0.35531095
8,5,0.09,7,0.35527617
5,7,0.06,7,0.35525647
10,5,0.15,6,0.3552416
5,8,0.11,9,0.35521528
2,10,0.08,5,0.35521013
5,10,0.04,8,0.35517988
3,10,0.09,8,0.35516134
4,8,0.1,8,0.3551524
3,10,0.07,7,0.35513362
4,9,0.05,6,0.35512802
4,6,0.05,5,0.35511455
9,8,0.08,8,0.35511187
6,7,0.1,6,0.35507032
6,8,0.14,9,0.35506794
8,9,0.05,8,0.35500416
6,7,0.12,6,0.3549988
5,7,0.03,6,0.3549769
10,5,0.08,5,0.35495323
7,9,0.07,8,0.3549387
8,10,0.02,6,0.35492852
9,5,0.14,5,0.3549263
9,10,0.15,10,0.35492235
4,7,0.06,7,0.35490564
3,7,0.14,7,0.3548836
2,10,0.15,5,0.3548658
8,8,0.05,9,0.3548477
3,9,0.02,9,0.35484368
9,6,0.15,7,0.3547766
9,6,0.14,9,0.35471383
2,9,0.15,10,0.35469478
3,8,0.06,8,0.35465947
9,7,0.11,6,0.35463884
4,9,0.14,9,0.35459015
8,10,0.11,8,0.35457703
3,8,0.02,5,0.35456502
10,6,0.07,7,0.35452402
4,6,0.07,8,0.35449597
4,10,0.06,8,0.3544596
5,10,0.07,9,0.35444236
2,9,0.12,10,0.3544121
4,6,0.03,6,0.35440302
4,4,0.13,5,0.35438186
6,9,0.11,9,0.35435805
9,8,0.04,6,0.35431987
3,10,0.07,5,0.3542905
2,6,0.1,6,0.35425618
9,9,0.03,7,0.35424855
9,10,0.07,8,0.35423386
5,5,0.14,5,0.35422534
9,8,0.11,9,0.35418916
4,9,0.15,8,0.35418358
4,5,0.12,5,0.35417634
9,5,0.14,7,0.35413057
4,7,0.07,6,0.35411248
10,8,0.1,9,0.35409322
4,5,0.09,6,0.3540773
5,8,0.09,7,0.35400566
10,9,0.11,7,0.35399246
3,8,0.08,9,0.35396704
5,7,0.14,9,0.35395867
3,6,0.05,5,0.35395348
4,7,0.04,8,0.35394326
2,9,0.15,5,0.3539388
5,7,0.05,7,0.35390568
2,10,0.02,8,0.35385197
8,8,0.07,10,0.35380766
5,10,0.06,9,0.35380062
5,10,0.03,9,0.35378566
4,7,0.07,7,0.35373926
3,9,0.09,8,0.35373423
6,5,0.11,5,0.3537241
9,7,0.15,9,0.3537168
6,6,0.14,7,0.35368147
7,10,0.12,10,0.3536573
7,10,0.02,9,0.35362953
10,5,0.03,5,0.3535265
3,4,0.14,6,0.35350496
6,10,0.06,8,0.3535025
10,5,0.1,8,0.35329038
10,10,0.15,9,0.3532702
2,7,0.11,8,0.35319403
8,7,0.09,7,0.35318783
6,6,0.11,6,0.35317063
10,9,0.04,7,0.3531599
8,7,0.02,7,0.35314572
2,7,0.14,6,0.35314095
7,7,0.08,7,0.353088
6,7,0.05,6,0.35306445
7,7,0.13,9,0.3530588
2,8,0.12,5,0.35298267
9,10,0.02,8,0.35292238
9,8,0.09,7,0.35286334
10,9,0.12,8,0.352829
3,6,0.13,8,0.35278884
3,10,0.04,7,0.35268494
9,8,0.06,8,0.35266498
8,6,0.14,8,0.35261348
8,7,0.03,5,0.3525942
3,6,0.11,7,0.35258552
3,8,0.06,10,0.3525781
4,8,0.02,7,0.35249424
5,9,0.02,8,0.35245472
9,6,0.07,6,0.3524088
5,7,0.1,8,0.35238427
9,10,0.08,10,0.3523245
4,7,0.06,8,0.35230792
10,5,0.04,6,0.35229114
3,4,0.15,5,0.35222965
8,5,0.06,6,0.35222787
6,9,0.06,9,0.3522209
9,7,0.1,6,0.35221463
5,9,0.13,8,0.35213014
4,6,0.14,5,0.35211074
10,8,0.02,8,0.35209158
5,6,0.03,6,0.35205635
6,8,0.06,7,0.3520472
5,6,0.05,8,0.35204226
3,9,0.1,10,0.352042
5,5,0.02,5,0.35202873
5,10,0.12,9,0.3520064
6,5,0.07,5,0.35199872
3,5,0.11,6,0.3519541
6,8,0.04,7,0.3519416
7,7,0.11,7,0.35194156
7,10,0.03,5,0.3519127
3,8,0.09,6,0.35191256
3,10,0.06,6,0.35190776
6,8,0.05,8,0.35190526
3,9,0.05,6,0.3519041
6,10,0.14,9,0.35189754
5,9,0.07,7,0.3518718
9,8,0.15,9,0.3518695
6,7,0.07,6,0.35186267
6,8,0.07,9,0.35185015
8,8,0.04,9,0.35184187
9,10,0.1,8,0.351789
8,10,0.04,6,0.3517276
9,9,0.03,8,0.35172138
8,8,0.06,8,0.35166657
5,6,0.14,6,0.35166326
4,6,0.12,7,0.3516096
9,10,0.11,8,0.3516072
7,9,0.1,8,0.3515593
3,8,0.03,10,0.35136425
10,8,0.06,8,0.3513506
3,9,0.03,6,0.35133705
8,6,0.14,9,0.35131115
4,5,0.07,6,0.35124642
10,9,0.05,10,0.35121387
10,9,0.09,7,0.35120368
10,9,0.11,8,0.3511424
5,5,0.15,7,0.35113376
6,9,0.1,9,0.3511155
10,7,0.07,8,0.35110334
6,8,0.1,9,0.35109058
5,7,0.13,9,0.35108486
3,5,0.15,5,0.35099834
7,8,0.02,8,0.35098276
3,8,0.14,7,0.35097802
6,10,0.13,9,0.3509561
9,7,0.07,7,0.35094014
7,6,0.15,10,0.35093793
6,10,0.1,9,0.35092553
7,10,0.14,9,0.35090634
8,9,0.07,7,0.35090044
7,5,0.15,6,0.3508936
5,5,0.15,5,0.35085022
4,9,0.1,7,0.3507633
9,7,0.03,6,0.35075158
6,5,0.1,5,0.35072395
9,7,0.1,8,0.35071942
3,5,0.14,6,0.35070986
9,9,0.13,9,0.35067686
9,6,0.11,9,0.35061124
4,6,0.02,7,0.35060406
10,5,0.07,7,0.35056335
4,7,0.09,6,0.350562
7,6,0.12,7,0.35055718
8,9,0.04,6,0.35053477
8,9,0.11,9,0.3504747
9,9,0.04,6,0.35046676
3,5,0.13,5,0.3504549
3,8,0.07,8,0.35043335
8,4,0.04,6,0.350376
5,7,0.08,6,0.35035223
5,9,0.06,7,0.35035053
4,9,0.06,6,0.35031125
9,9,0.11,8,0.3502766
4,10,0.14,9,0.35026073
3,10,0.14,10,0.35023686
9,8,0.03,8,0.35017958
9,9,0.03,6,0.3501629
8,7,0.14,9,0.35015562
3,9,0.05,5,0.3501533
5,10,0.06,8,0.3501533
7,6,0.02,7,0.35015208
6,6,0.14,5,0.35012332
8,10,0.03,5,0.35009524
8,9,0.08,8,0.3500919
10,10,0.07,9,0.35004172
4,6,0.13,7,0.3499949
5,4,0.13,5,0.34999365
3,7,0.15,5,0.34995726
10,7,0.13,7,0.34989995
9,6,0.1,7,0.34988588
4,5,0.13,6,0.34988326
3,9,0.05,7,0.34983778
10,8,0.02,6,0.34983736
6,8,0.1,8,0.3497852
4,10,0.03,8,0.34973142
4,10,0.07,8,0.34965426
5,9,0.15,10,0.349615
3,9,0.02,8,0.34960482
10,6,0.02,8,0.3496009
10,8,0.08,7,0.34956047
10,4,0.11,5,0.34953266
6,9,0.15,8,0.3494976
3,10,0.1,10,0.3494974
10,8,0.02,7,0.34949562
5,9,0.07,6,0.34947628
6,8,0.15,9,0.34946114
2,9,0.1,7,0.34943604
3,7,0.13,7,0.34943485
8,8,0.08,8,0.3493965
7,7,0.15,8,0.34937677
8,9,0.04,7,0.34930494
6,9,0.05,8,0.34929445
7,8,0.06,9,0.34922728
4,5,0.1,6,0.3491892
9,8,0.05,6,0.34918714
5,5,0.02,6,0.34916633
8,7,0.07,8,0.34908766
5,5,0.07,6,0.34903246
4,10,0.11,8,0.34902662
7,10,0.07,8,0.3490019
9,6,0.11,7,0.3489856
5,10,0.11,9,0.34897682
4,9,0.15,7,0.34892547
3,9,0.04,5,0.3489177
7,2,0.13,5,0.34883103
6,9,0.04,7,0.34879357
7,9,0.06,8,0.34878895
4,8,0.14,8,0.34878868
2,9,0.09,5,0.34878287
3,8,0.15,8,0.3487505
5,9,0.05,6,0.3487341
6,7,0.05,7,0.3487177
5,5,0.15,8,0.3486857
3,8,0.02,7,0.34868112
10,5,0.14,5,0.34866935
2,7,0.11,6,0.34860232
2,8,0.13,6,0.3485774
7,6,0.05,6,0.3485422
5,9,0.09,8,0.348533
7,9,0.07,7,0.34838143
10,10,0.06,8,0.34837955
6,10,0.12,9,0.34837264
4,5,0.13,7,0.34837002
5,6,0.11,6,0.34832814
2,8,0.13,9,0.34832537
3,8,0.04,7,0.3483243
7,6,0.1,5,0.3483151
4,8,0.15,9,0.34829944
8,9,0.08,7,0.34822357
9,8,0.13,9,0.3482115
7,10,0.08,9,0.34815192
6,9,0.04,9,0.34814495
8,8,0.03,6,0.34810048
3,8,0.13,9,0.34805372
10,4,0.1,6,0.3480423
6,6,0.12,7,0.34795007
8,8,0.05,8,0.34792316
6,7,0.15,10,0.34781545
5,10,0.02,6,0.3477467
7,10,0.14,8,0.34770685
7,10,0.15,10,0.34762543
3,6,0.11,5,0.3475875
5,9,0.06,6,0.34747127
6,10,0.02,6,0.34746012
8,10,0.08,8,0.34740177
5,7,0.1,6,0.34735855
6,7,0.11,8,0.34730488
10,9,0.05,6,0.34726834
5,8,0.1,10,0.34715664
3,9,0.11,7,0.34703606
2,10,0.15,8,0.34703326
8,7,0.09,10,0.34700286
5,10,0.13,10,0.34698462
5,10,0.14,8,0.34697628
4,7,0.09,7,0.34697568
10,7,0.08,7,0.34696886
6,10,0.08,8,0.3469614
7,8,0.13,9,0.34694648
9,8,0.07,6,0.34694514
8,10,0.05,8,0.34691018
10,6,0.14,6,0.34688264
8,10,0.1,8,0.34688038
5,6,0.06,7,0.34687123
9,8,0.12,9,0.34686854
8,9,0.02,7,0.34685197
5,9,0.04,7,0.34684303
10,8,0.13,8,0.3468429
3,8,0.04,6,0.34683824
7,9,0.11,6,0.34683442
4,5,0.12,6,0.34680796
5,5,0.04,6,0.34680358
4,5,0.14,6,0.34679082
8,6,0.11,9,0.34678653
4,7,0.05,7,0.3467749
3,10,0.1,5,0.34669155
5,10,0.13,9,0.34667552
8,5,0.12,6,0.3465875
10,10,0.08,8,0.34655118
4,10,0.04,8,0.34650037
5,8,0.12,8,0.3464834
4,7,0.1,7,0.34648314
10,6,0.08,6,0.34646913
4,10,0.15,10,0.3463984
5,8,0.07,8,0.34635532
4,10,0.1,8,0.3463511
10,10,0.06,7,0.34634978
6,8,0.06,8,0.34634227
8,7,0.15,8,0.3462837
6,9,0.1,8,0.3462827
6,6,0.14,8,0.34626582
3,10,0.05,8,0.34625807
5,9,0.04,6,0.34623128
10,10,0.02,8,0.34617823
7,9,0.1,6,0.34603515
3,6,0.07,5,0.34602943
7,6,0.12,5,0.34600878
5,10,0.05,8,0.3459736
3,10,0.09,7,0.34597188
7,10,0.1,9,0.34592718
3,7,0.06,8,0.34588838
8,7,0.07,9,0.345884
4,9,0.02,5,0.34587318
3,8,0.08,8,0.3458679
6,10,0.02,9,0.34581286
3,4,0.15,6,0.34580836
5,5,0.09,6,0.34574428
5,9,0.1,9,0.3457395
7,8,0.08,9,0.3457392
5,7,0.15,8,0.34570158
6,9,0.07,6,0.34568286
5,7,0.04,6,0.3456643
9,10,0.04,9,0.34560812
5,5,0.03,6,0.34560794
8,9,0.15,8,0.34549385
8,7,0.02,6,0.3454796
6,8,0.1,7,0.34547722
9,10,0.08,8,0.34544322
3,9,0.04,9,0.34540677
10,9,0.04,6,0.34540567
3,10,0.02,8,0.3453853
6,7,0.14,6,0.3453843
8,6,0.05,6,0.34538266
5,5,0.13,5,0.3453358
10,7,0.05,6,0.3453065
4,10,0.09,8,0.34529668
3,7,0.12,6,0.34527048
8,6,0.1,5,0.34525773
2,10,0.08,7,0.34525207
10,6,0.05,5,0.34521434
3,6,0.13,6,0.345211
5,8,0.14,8,0.34517017
9,8,0.05,7,0.34514016
3,7,0.07,6,0.34509465
4,5,0.15,7,0.34509405
6,10,0.07,8,0.3450544
5,10,0.09,9,0.34503198
3,9,0.04,7,0.34502226
9,7,0.02,5,0.3450198
9,7,0.08,6,0.34501606
7,10,0.07,6,0.34501526
8,10,0.12,9,0.34500438
8,10,0.06,7,0.34500337
7,9,0.13,9,0.34494504
9,8,0.14,9,0.34492862
7,7,0.02,7,0.34491992
9,7,0.06,6,0.34491688
5,5,0.05,5,0.34488964
5,9,0.03,7,0.3448771
8,8,0.03,7,0.34483477
2,10,0.14,5,0.34482652
4,9,0.06,7,0.34479466
4,8,0.12,8,0.34476802
10,8,0.11,9,0.34458458
3,10,0.15,10,0.34455398
7,6,0.12,6,0.3445356
10,10,0.03,8,0.3444852
9,7,0.11,7,0.34445983
10,9,0.02,7,0.3443904
5,8,0.08,7,0.3443584
5,10,0.13,8,0.34432554
3,10,0.09,6,0.3443214
3,7,0.06,5,0.34431782
9,6,0.11,5,0.34431472
8,9,0.09,8,0.344298
8,8,0.1,7,0.34429592
5,10,0.15,9,0.34427932
5,10,0.14,9,0.34427363
10,8,0.03,8,0.3442629
7,10,0.05,6,0.34424043
6,9,0.07,8,0.34420088
2,10,0.15,6,0.34419024
10,9,0.05,9,0.34416357
5,10,0.1,8,0.3441375
10,5,0.09,5,0.34413427
7,7,0.03,5,0.3441302
8,6,0.15,10,0.34411323
9,6,0.07,8,0.34404448
4,10,0.13,8,0.34403715
9,10,0.05,7,0.34385204
4,5,0.05,6,0.3438508
8,9,0.09,7,0.34382972
3,10,0.07,9,0.34380352
7,10,0.03,6,0.34378523
5,6,0.09,5,0.3437653
10,9,0.14,8,0.34374142
3,10,0.04,6,0.34373716
3,10,0.12,9,0.34366348
9,8,0.03,7,0.34364808
8,7,0.08,7,0.34360808
10,9,0.1,9,0.34358937
3,8,0.02,6,0.34355146
7,7,0.06,6,0.34353387
6,6,0.14,9,0.34353286
9,6,0.03,7,0.34353232
8,10,0.05,6,0.34353003
5,8,0.05,6,0.34347165
4,9,0.07,9,0.34346446
5,10,0.15,10,0.34340376
